dissim	el0	el1	el2	el3	el4	el5	el6	el7	el8	el9	el10	el11	el12	el13	el14	el15	el16	el17	el18	el19	el20	el21	el22	el23	el24	el25	el26	el27	el28	el29	el30	el31	max_el	diff	diffplus	diffminus	std	diff/std**0.2	diff/std**0.6	diff/std**1	diff/std**1.4	diff/std**2	maxmiddle	similarwindow_4.0	similarwindow_4.1	similarwindow_4.2	similarwindow_4.3	stat0	stat1	stat2	stat3	stat4	stat5	stat6	stat7	stat8	stat9	stat10	stat11	stat12	stat13	stat14	stat15	stat16	stat17	stat18	stat19	stat20	stat21	stat22	stat23	stat24	stat25	stat26	stat27	stat28	stat29	stat30	stat31	stat32	stat33	stat34	stat35	stat36	stat37	stat38	stat39	stat40	stat41	stat42	stat43	stat44	stat45	stat46	stat47	stat48	stat49	stat50	stat51	stat52	stat53	stat54	stat55	stat56	stat57	stat58	stat59	stat60	stat61	stat62	stat63	stat64	stat65	stat66	stat67	stat68	stat69	stat70	stat71	stat72	stat73	stat74	stat75	stat76	class
0.015291	0.18633	0.31897	0.25007	0.2634	0.28232	0.32748	0.40955	0.35025	0.38303	0.34543	0.36059	0.32913	0.30924	0.33044	0.33768	0.35689	0.30556	0.32694	0.33913	0.37276	0.40956	0.42561	0.23378	0.015344	0.016021	0.02071	0.022666	0.017118	0.014866	0.012098	0.0099971	0.010115	0.42561	0.1162	0.073318	-0.042879	0.11104	0.11361	0.10871	0.10371	0.098216	0.087164	0.44149	0.16854	0.48271	0.70292	0.85987	0.014371	0.088925	0.056093	0.077352	0.08205	0.11791	0.10138	0.11117	0.088537	0.069183	0.064272	0.041352	0.067234	0.10599	0.12444	0.096923	0.081818	0.085379	0.090012	0.11595	0.039071	0.11457	0.042676	0.00062701	0.00044512	0.00014311	0.00088954	0.0006786	0.00081349	0.00062464	0.00060258	0.0004681	0.22903	0.21821	0.23989	0.2302	0.10272	-0.029856	0.061654	-0.042837	-0.13413	-0.12129	-0.024165	-0.065521	-0.017787	0.063294	0.044888	0.10102	0.013768	0.052858	0.078927	0.054206	0.023815	0.03391	0.01813	0.073369	-0.1147	0.074568	0.07194	0.094267	0.10739	-0.11579	-0.079726	-0.13888	0.090286	0.015309	0.10571	-0.14138	0.10336	-0.0075671	-0.00047654	0.03334	-0.020362	-0.032749	-0.03831	-0.032605	2.055	855
0.012481	0.14687	0.27189	0.28545	0.24182	0.21732	0.46332	0.35252	0.31442	0.3386	0.29746	0.2973	0.39307	0.42972	0.41028	0.40227	0.40922	0.38497	0.41625	0.37756	0.37609	0.37867	0.38033	0.16381	0.027133	0.038449	0.030556	0.029635	0.025523	0.020791	0.026944	0.026773	0.025431	0.46332	0.21569	0.14757	-0.06812	0.068385	0.23233	0.26959	0.31087	0.35213	0.37998	0.41837	0.15785	0.6801	0.70808	0.75689	0.05946	0.062722	0.055227	0.031372	0.037873	0.23379	0.18377	0.13708	0.1436	0.12251	0.099607	0.12837	0.12662	0.13313	0.081339	0.10888	0.10344	0.11224	0.1029	0.075208	0.076894	0.089004	0.032513	0.0026559	0.0055055	0.0063244	0.0034498	0.0052137	0.00090432	0.0003893	0.00051096	0.00049132	0.24007	0.27879	0.21124	0.25186	0.13323	0.046733	-0.11561	-0.13253	0.12539	0.06739	0.036883	0.083516	-0.10178	0.032614	0.077632	-0.12764	-0.1319	-0.060058	-0.11837	-0.12743	-0.1009	-0.10622	-0.12588	-0.10322	0.10451	0.12841	0.13771	0.13204	-0.1392	0.11815	0.1414	0.095711	-0.13591	0.012387	-0.066755	-0.14115	0.30346	0.025214	0.042613	0.12134	0.04303	-0.049727	-0.025965	-0.027446	1.9271	592
0.011738	0.18357	0.3622	0.28844	0.24723	0.23958	0.2759	0.34344	0.33702	0.33737	0.34503	0.35442	0.37728	0.40596	0.42506	0.43261	0.44721	0.36219	0.41823	0.39075	0.37918	0.38012	0.38325	0.16385	0.023584	0.036531	0.02975	0.025731	0.019686	0.016004	0.0098467	0.0081809	0.0068455	0.44721	0.16284	0.064524	-0.098318	0.071636	0.17378	0.19796	0.22419	0.24976	0.26557	0.72529	0.19038	0.30562	0.42541	0.44865	0.038619	0.13198	0.10196	0.056345	0.052429	0.027857	0.083672	0.088313	0.094938	0.1632	0.14323	0.071321	0.11885	0.11605	0.073882	0.067642	0.077678	0.060153	0.06184	0.063784	0.061189	0.069677	0.023215	0.0013031	0.0029629	0.002534	0.00075586	0.0026556	0.0023764	0.001525	0.00045944	0.00041657	0.19891	0.28328	0.23836	0.24588	-0.10229	-0.068242	0.032063	-0.020131	0.12222	0.13968	0.054469	0.13877	-0.079097	0.030571	0.00089304	-0.033925	-0.046098	-0.052495	-0.13884	-0.05229	-0.045581	-0.12854	0.13131	0.14135	0.14136	0.13717	0.14136	0.12613	0.14132	-0.022163	-0.13147	-0.11432	-0.14113	-0.13489	-0.12777	0.14039	0.12702	0.12639	0.30822	0.19368	-0.0064977	-0.031604	0.038446	-0.0044617	1.8486	493.5
0.008656	0.17505	0.25799	0.25426	0.24743	0.25104	0.16151	0.34182	0.44096	0.50394	0.39887	0.40105	0.38207	0.28747	0.28449	0.37153	0.29049	0.22055	0.32449	0.41584	0.17288	0.17467	0.37051	0.1338	0.02312	0.028574	0.028951	0.034945	0.025744	0.016581	0.0077129	0.006046	0.007139	0.50394	0.18426	0.096822	-0.087436	0.054794	0.20745	0.26285	0.33025	0.40419	0.46037	0.30995	0.1421	0.56092	0.5653	0.63187	0.038868	0.010856	0.049678	0.056485	0.081423	0.014734	0.13607	0.20878	0.23915	0.1989	0.19327	0.18162	0.13713	0.038106	0.042511	0.03852	0.007922	0.01866	0.031162	0.0055161	0.019697	0.017493	0.0057262	0.0020583	0.0043327	0.0020734	0.0015585	0.002688	0.0017855	0.0009039	0.00097753	0.0012727	0.22592	0.27271	0.21592	0.24195	-0.13686	-0.086666	-0.14115	-0.002865	-0.13525	0.10468	0.13775	0.1158	0.13622	0.079504	0.11748	0.13412	0.12981	0.057694	-0.018803	0.086947	-0.098901	0.099185	0.13906	0.11305	0.1366	0.11067	-0.060347	-0.14016	0.093233	0.079976	0.075859	0.11151	-0.14033	-0.10361	-0.13776	-0.1305	0.30415	0.1221	0.28582	0.22583	0.037414	-0.043872	0.039582	-0.0033901	1.7761	657.5
0.0088357	0.18644	0.26986	0.25045	0.25849	0.25424	0.23311	0.3496	0.45512	0.50125	0.39616	0.40119	0.38851	0.28894	0.29278	0.36715	0.28453	0.22063	0.32297	0.41269	0.17237	0.17106	0.36858	0.13341	0.023356	0.02877	0.036587	0.034358	0.025603	0.016552	0.0077231	0.0060886	0.0071432	0.50125	0.31123	0.15235	-0.15887	0.056983	0.34766	0.43372	0.53675	0.64818	0.7328	0.34152	0.12553	0.66555	0.71364	0.97985	0.060319	0.044383	0.030567	0.086875	0.052062	0.076199	0.16804	0.12211	0.10389	0.16534	0.15394	0.13849	0.12181	0.13851	0.1753	0.13818	0.10145	0.15264	0.19554	0.081482	0.080858	0.17426	0.060944	0.0020794	0.0020669	0.0050561	0.00088267	0.0037926	0.0020059	0.00039021	0.00015457	0.00049969	0.21749	0.23231	0.21919	0.23284	-0.087851	0.095502	0.1249	-0.13775	-0.10618	0.13212	0.12058	-0.088869	0.09914	0.12574	0.14142	0.072435	0.14142	0.14016	0.12867	0.10851	0.13848	0.14138	0.13819	0.14113	0.14119	0.14092	0.14104	0.095773	0.13622	0.14038	-0.017888	-0.14117	0.13708	0.024289	0.14073	-0.040846	0.27508	-0.022377	0.31738	0.16827	0.027593	-0.038273	0.049239	-0.016198	1.9412	592
0.0086807	0.14051	0.19348	0.18323	0.17757	0.30012	0.44549	0.21805	0.21305	0.28553	0.23783	0.22755	0.24274	0.23354	0.20659	0.3317	0.38647	0.40377	0.37942	0.50353	0.54133	0.36898	0.048034	0.033439	0.025088	0.029744	0.032262	0.034453	0.023585	0.041066	0.045548	0.046675	0.045095	0.54133	0.23182	0.11471	-0.11711	0.055739	0.2601	0.32735	0.40857	0.49714	0.56448	0.36256	0.15833	0.81213	0.80666	0.85833	0.042605	0.051379	0.052512	0.053201	0.023769	0.069654	0.015078	0.030433	0.046123	0.0082027	0.018966	0.035668	0.080471	0.098239	0.15754	0.18559	0.19221	0.1794	0.23869	0.2564	0.17475	0.010116	0.00041679	0.0012293	0.010561	0.00076024	0.0015391	0.0020618	0.002045	0.00078352	0.0037962	0.0014692	0.25908	0.27179	0.23172	0.2595	-0.11465	-0.12041	0.12613	-0.088884	-0.0082628	0.13496	0.13568	-0.13899	0.11575	-0.059423	0.12463	0.080564	0.12963	0.1337	0.13521	0.12169	0.13235	0.14081	0.13763	0.13863	0.13872	0.085624	-0.096831	-0.13257	0.14048	0.14052	0.13877	-0.13296	0.14124	-0.017304	0.13056	0.1147	0.24674	0.029687	0.203	0.15339	0.016649	-0.038293	0.0017728	-0.017015	1.9436	756
0.016502	0.19495	0.33006	0.29557	0.26448	0.36163	0.36924	0.32775	0.37135	0.35394	0.34393	0.43209	0.4226	0.38827	0.35876	0.34382	0.34703	0.36812	0.37913	0.36633	0.37383	0.39331	0.36581	0.24043	0.07755	0.059375	0.064413	0.066097	0.074496	0.086698	0.089655	0.091691	0.092681	0.43209	0.20342	0.095005	-0.10842	0.118	0.1965	0.18353	0.17094	0.15819	0.1363	0.33211	0.17432	0.68884	0.69796	0.65702	0.087434	0.090823	0.10925	0.10364	0.10205	0.037112	0.051992	0.066135	0.072878	0.067558	0.094157	0.06845	0.048815	0.044544	0.10526	0.11857	0.12915	0.13945	0.14153	0.11654	0.05501	0.078611	0.02769	0.0052469	0.0018245	0.0016771	0.0026866	0.001982	0.001867	0.0027702	0.0014207	0.00091501	0.19875	0.28232	0.23801	0.24622	-0.0038354	-0.062969	-0.087059	-0.10129	-0.13486	0.1408	0.13614	0.056764	0.018232	-0.091967	-0.032169	-0.13581	-0.11642	0.052217	0.12791	0.11044	0.10273	0.1067	0.094093	0.044043	-0.13897	0.0038977	0.088078	0.10797	0.13987	-0.10183	-0.11691	0.097098	-0.11132	-0.043872	0.092546	0.027094	-0.005519	-0.0007818	0.16664	0.074334	-0.029508	-0.0378	-0.0075021	-0.024887	1.9338	493.5
0.0092133	0.21999	0.29602	0.29531	0.33547	0.33111	0.38908	0.43652	0.3534	0.33805	0.35987	0.35561	0.34866	0.36511	0.32019	0.31175	0.28916	0.28714	0.20644	0.14147	0.11572	0.15165	0.34837	0.088794	0.026726	0.024723	0.028156	0.029995	0.021055	0.013321	0.0070757	0.0088252	0.0060755	0.43652	0.093777	0.055834	-0.037943	0.055049	0.10548	0.13341	0.16731	0.20445	0.23267	0.52934	0.1361	0.38055	0.46627	0.49885	0.055502	0.047654	0.058024	0.056374	0.034409	0.052155	0.06238	0.042455	0.045269	0.051855	0.047034	0.092503	0.17202	0.069977	0.083876	0.058776	0.044541	0.053977	0.013486	0.0051606	0.0085636	0.011287	0.0080073	0.00092566	0.00091642	0.0019258	0.0021281	0.004246	0.00069272	0.0014291	0.0010935	0.00048061	0.21147	0.20422	0.17681	0.19894	0.12019	-0.13807	-0.1412	-0.050185	-0.1204	0.1096	0.13996	0.029255	0.11053	-0.10535	-0.10636	-0.028524	0.064169	0.083233	0.048097	-0.019477	-0.0083971	0.10178	0.020423	-0.14068	0.060965	0.12043	-0.0032627	-0.018909	-0.1197	0.14139	0.1323	-0.13924	-0.0082983	-0.1144	-0.098471	-0.092311	0.39508	0.22299	0.26748	0.29907	0.087752	0.0044449	0.044237	0.044327	1.6817	624.5
0.0083845	0.15636	0.25176	0.28457	0.35992	0.32733	0.38657	0.42681	0.48245	0.38164	0.24984	0.34249	0.23854	0.44739	0.35448	0.37144	0.43732	0.31881	0.23777	0.29845	0.13873	0.15118	0.41807	0.15628	0.079761	0.072594	0.079205	0.080108	0.078537	0.08127	0.089482	0.091113	0.091607	0.48245	0.20781	0.11866	-0.089152	0.05287	0.23564	0.30285	0.38577	0.47791	0.54757	0.53619	0.14854	0.6996	0.57054	0.85086	0.073443	0.079931	0.031379	0.05449	0.059436	0.051176	0.11944	0.020331	0.025353	0.10247	0.076284	0.043408	0.065838	0.17277	0.1815	0.12829	0.069969	0.11314	0.12596	0.065635	0.057075	0.15539	0.047866	0.0013838	0.0015849	0.0018073	0.0026462	0.0010715	0.0011771	0.000495	0.0010494	0.00024353	0.22775	0.21582	0.20883	0.22205	-0.09953	-0.13474	0.129	-0.11343	-0.1332	-0.0093543	0.034455	-0.10612	-0.072328	0.11389	0.081215	0.068232	-0.11054	0.049145	0.10148	0.077805	0.11932	0.13291	0.13845	0.14011	0.116	0.13295	0.13244	0.13413	0.13453	-0.10974	-0.14135	0.060084	-0.14142	-0.12289	-0.10087	0.11793	0.39841	0.12014	0.29455	0.25883	0.091014	-0.01092	0.043537	0.025749	1.8115	460.5
0.010963	0.22965	0.31125	0.38096	0.36538	0.36146	0.36161	0.47405	0.39639	0.37915	0.26443	0.33589	0.38567	0.44386	0.38736	0.43567	0.45895	0.35893	0.33613	0.37886	0.31552	0.25594	0.3612	0.16885	0.040869	0.044784	0.058072	0.068884	0.034636	0.050067	0.035294	0.037893	0.042504	0.47405	0.17635	0.1039	-0.072446	0.072812	0.18758	0.2123	0.23891	0.26461	0.27985	0.55628	0.24607	0.5773	0.68359	0.79199	0.11709	0.134	0.064467	0.1017	0.11074	0.08148	0.082796	0.042782	0.0275	0.012594	0.030333	0.093251	0.15264	0.18471	0.20834	0.22171	0.16006	0.096757	0.057132	0.027937	0.038225	0.095159	0.016681	0.0020377	0.0040221	0.014579	0.0073957	0.00068317	0.0042119	0.00091019	0.0025118	0.0012758	0.19802	0.19259	0.18339	0.19313	-0.052825	-0.096912	-0.13172	-0.13736	-0.064285	0.035798	0.13779	0.097967	-0.00092897	-0.1391	-0.14136	0.048495	0.085099	0.10491	0.12676	0.11462	0.10609	0.089942	0.030444	-0.036598	0.10958	0.02132	-0.14141	0.023343	-0.015039	0.13842	0.019411	0.12306	0.092225	-0.14105	0.02978	-0.065015	0.36749	0.11593	0.18307	0.22001	0.089442	-0.025627	0.0067701	0.016241	1.8542	625
0.010977	0.28096	0.41132	0.33087	0.35381	0.34389	0.4102	0.40273	0.32646	0.31687	0.35002	0.35899	0.33604	0.42318	0.20774	0.25633	0.25426	0.19822	0.28571	0.23684	0.15592	0.14253	0.2641	0.10027	0.025242	0.026667	0.03146	0.028732	0.021516	0.014142	0.0079642	0.0056327	0.0063957	0.42318	0.12327	0.039591	-0.083681	0.057913	0.13726	0.17014	0.20924	0.25127	0.28313	0.56473	0.13214	0.31224	0.42606	0.37983	0.082628	0.12688	0.072163	0.1028	0.0673	0.077876	0.062879	0.070155	0.081954	0.055012	0.073117	0.096924	0.1989	0.10041	0.12422	0.11299	0.029398	0.033072	0.022658	0.0069996	0.0082719	0.0064538	0.0033734	0.0077534	0.0065152	0.00036123	0.0042401	0.0033724	0.002186	0.00060637	0.0010797	0.0013188	0.21626	0.20962	0.14404	0.19641	-0.10721	-0.14027	0.097623	-0.028862	0.13878	0.080529	0.10094	0.06752	-0.1025	-0.050999	0.11635	-0.018339	0.14142	0.10915	0.11093	0.13238	-0.1061	0.070043	0.10579	0.072624	0.13771	-0.12269	0.081236	-0.13987	0.14133	-0.10915	-0.095941	0.14058	-0.14068	-0.12731	0.13691	0.14029	0.25736	0.19982	0.35542	0.27568	0.020909	-0.00088014	0.072428	0.033306	1.6927	625
0.011305	0.32587	0.42048	0.34591	0.37109	0.36028	0.4315	0.41546	0.34176	0.3356	0.36956	0.37244	0.35439	0.43241	0.21694	0.26657	0.26387	0.20575	0.29482	0.244	0.16226	0.14638	0.27079	0.10221	0.025346	0.026703	0.03148	0.028462	0.021491	0.014273	0.0091406	0.0054794	0.0062679	0.43241	0.15149	0.034107	-0.11738	0.053235	0.17154	0.21986	0.27932	0.34523	0.39513	0.68527	0.17298	0.23739	0.2792	0.28572	0.16574	0.18283	0.10623	0.13537	0.10907	0.067347	0.068838	0.059508	0.08713	0.085316	0.078601	0.10618	0.12588	0.091348	0.11504	0.095317	0.049498	0.04043	0.023102	0.014238	0.0044749	0.016883	0.0017147	0.0043061	0.004869	0.0025847	0.0065508	0.00010882	0.0012153	0.0014195	0.00077819	0.00082145	0.22125	0.23235	0.12446	0.20479	-0.13005	-0.1387	-0.13821	-0.13787	-0.090613	0.13302	0.040063	0.050764	-0.12183	-0.084482	-0.13801	-0.067239	0.097333	0.022113	0.050493	0.092678	-0.066607	-0.13934	-0.13532	0.0016955	-0.14133	-0.13433	0.08027	-0.13355	-0.13704	-0.09292	0.12189	-0.083773	-0.1096	-0.12474	-0.1134	0.10051	0.28226	0.23139	0.34698	0.31464	0.034289	0.012701	0.062077	0.058835	1.6387	920.5
0.011757	0.21441	0.36506	0.32376	0.30684	0.31573	0.48805	0.41899	0.41153	0.41452	0.38455	0.39069	0.42298	0.44996	0.37276	0.33602	0.3351	0.40428	0.35583	0.33844	0.29546	0.31531	0.35202	0.11334	0.023015	0.023582	0.030312	0.025256	0.023617	0.022519	0.034553	0.037723	0.043403	0.48805	0.26238	0.16407	-0.098309	0.073676	0.27844	0.31366	0.35136	0.38749	0.40817	0.65529	0.19717	0.47671	0.70295	0.71062	0.07743	0.10714	0.095987	0.10631	0.1312	0.081367	0.21116	0.20124	0.084637	0.13176	0.15739	0.10877	0.10881	0.16675	0.13818	0.056648	0.029604	0.11145	0.033085	0.065163	0.031173	0.030674	0.010277	0.0078789	0.0013803	0.0018201	0.00836	0.00046801	0.0014478	0.0010849	0.00046194	0.0010845	0.18845	0.28914	0.20954	0.24259	0.098286	0.061411	-0.086934	-0.0035215	0.0022939	-0.13284	0.066613	0.10062	-0.11427	0.056774	0.068013	0.0039922	-0.015083	0.12308	0.13134	-0.09032	-0.11949	0.092839	-0.11843	0.080087	-0.10806	0.038223	0.13633	0.12695	-0.11625	0.12212	0.11986	-0.026053	-0.0046047	-0.13152	0.13641	-0.0080384	0.36443	0.094929	0.19642	0.21048	0.08911	-0.037215	0.0088139	0.0013215	1.8755	690.5
0.013834	0.44084	0.43189	0.38822	0.44755	0.52424	0.47633	0.52237	0.54239	0.60293	0.65099	0.62043	0.60496	0.59068	0.54205	0.55185	0.54036	0.53914	0.59453	0.61497	0.58904	0.5316	0.47879	0.19844	0.02925	0.028351	0.048907	0.044015	0.031733	0.018921	0.010455	0.0088203	0.0092811	0.65099	0.70976	0.36244	-0.34732	0.089307	0.72482	0.75637	0.78594	0.80774	0.79075	0.13855	0.19847	0.73569	1.1359	1.4234	0.25209	0.20366	0.18677	0.21196	0.25319	0.22395	0.23984	0.25732	0.26575	0.29115	0.29493	0.28795	0.28139	0.25979	0.2643	0.25666	0.24884	0.2604	0.23913	0.24079	0.23007	0.22874	0.090634	0.00087843	0.0011935	0.0058629	0.0004935	0.0020874	0.0029907	0.0010493	0.00053983	0.0011193	0.17444	0.32003	0.12605	0.27727	-0.051132	0.067145	0.093842	0.1388	0.11492	0.1293	0.099357	0.1366	0.13954	0.13682	0.13409	0.13248	0.13145	0.12404	0.12488	0.13511	0.13895	0.14139	0.14135	0.1414	0.14035	0.12794	0.13399	-0.09765	0.13987	-0.13803	-0.097923	-0.12816	0.1414	0.11181	0.075137	-0.10173	0.50468	-0.13989	0.16013	0.1783	0.2277	-0.042513	0.0053668	-0.024525	1.8965	920.5
0.014154	0.49266	0.45754	0.39503	0.46916	0.53097	0.48354	0.52787	0.54796	0.60789	0.65494	0.62368	0.6079	0.59284	0.54248	0.55293	0.54221	0.54086	0.59691	0.6181	0.59278	0.53624	0.48985	0.20152	0.029559	0.028907	0.04992	0.044725	0.032261	0.019062	0.010425	0.0087982	0.0092658	0.65494	0.4657	0.21158	-0.25412	0.093874	0.47087	0.48171	0.49086	0.4952	0.4746	0.21413	0.24708	0.72119	0.3986	0.4932	0.25324	0.11349	0.019785	0.075907	0.14974	0.11286	0.18678	0.19311	0.22556	0.25041	0.25981	0.26617	0.24622	0.23115	0.2266	0.22572	0.19105	0.16166	0.12737	0.09986	0.1036	0.07263	0.013795	0.012894	0.011216	0.001587	0.0023323	0.0032027	0.0034326	0.0012103	0.00031773	0.00028397	0.16967	0.26041	0.10842	0.2191	-0.0012303	-0.13906	0.029717	-0.0071456	0.13987	0.13702	0.1362	0.1362	0.12843	0.13598	0.13962	0.13987	0.14108	0.14097	0.14101	0.14043	0.13552	0.106	0.10482	0.078049	0.074556	-0.13137	0.11537	0.14124	0.14132	0.11473	-0.13025	-0.14142	0.13996	0.10324	0.13129	0.075462	0.39404	-0.058546	0.25306	0.19809	0.15045	-0.049636	0.046355	-0.0075005	1.8863	1052.5
0.0092145	0.20819	0.33039	0.23067	0.21326	0.20472	0.24994	0.40033	0.41829	0.3298	0.40536	0.35455	0.31268	0.2942	0.23571	0.2139	0.22258	0.16891	0.1917	0.15624	0.059265	0.059532	0.24388	0.078334	0.073547	0.072037	0.054947	0.073958	0.069733	0.080798	0.082181	0.084272	0.081096	0.41829	0.12492	0.040701	-0.084217	0.041491	0.14867	0.21034	0.29399	0.39412	0.459	0.6376	0.141	0.47297	0.56055	0.56311	0.078358	0.1578	0.11406	0.059981	0.038054	0.11931	0.19305	0.20506	0.12014	0.076451	0.10893	0.07154	0.088875	0.07595	0.04333	0.023228	0.022772	0.052194	0.026132	0.011275	0.0084461	0.008759	0.0018403	0.0030978	0.0036378	0.0088432	0.0054792	0.0058218	0.0017887	0.0012261	0.0011246	0.0013268	0.23471	0.22837	0.17709	0.21813	0.049275	0.042235	-0.063205	0.13887	0.012467	0.12892	0.11668	0.097842	0.12456	-0.10261	-0.097644	0.025204	-0.02244	0.11703	0.10473	-0.057157	-0.12662	0.12068	-0.11447	-0.088919	-0.11146	-0.054755	-0.052869	-0.14135	0.09106	-0.077546	0.014153	-0.057987	-0.13745	-0.13322	0.027317	-0.14103	0.28502	0.17085	0.39376	0.27584	0.03217	-0.029675	0.098441	0.024389	1.6088	559
0.013302	0.19657	0.27282	0.22834	0.28431	0.28375	0.41042	0.42837	0.34087	0.40022	0.36423	0.38003	0.38101	0.37102	0.34907	0.36209	0.36213	0.32759	0.32791	0.36395	0.37713	0.46102	0.4406	0.24014	0.023523	0.024011	0.026454	0.025527	0.024605	0.010926	0.0075621	0.0069203	0.0077985	0.46102	0.15146	0.080086	-0.071375	0.097507	0.15199	0.15315	0.15376	0.15293	0.14414	0.61145	0.12943	0.70015	0.75651	0.79033	0.024473	0.054799	0.072106	0.063628	0.046127	0.059088	0.10349	0.071827	0.018282	0.017541	0.020952	0.057557	0.077844	0.078747	0.12499	0.12646	0.11349	0.14362	0.095749	0.12685	0.0365	0.03977	0.018885	0.001935	0.0009021	0.0025008	0.0010311	0.0021925	0.0020276	0.0021751	0.00092699	0.00020467	0.20216	0.25411	0.23432	0.23258	0.061771	0.0054901	-0.056282	-0.067399	-0.085824	-0.078945	-0.12785	-0.11466	0.066229	0.084563	-0.066253	0.14142	0.13696	0.14141	0.14029	0.14106	0.13729	0.14037	0.14087	0.12543	-0.059355	0.059499	-0.088037	-0.039293	0.088481	-0.14039	0.10502	-0.13943	-0.13841	0.14137	-0.12802	-0.063272	0.10739	0.041857	0.14477	0.10207	-0.0099139	-0.039246	-0.011798	-0.022504	2.0236	559
0.0080777	0.1447	0.22201	0.22648	0.21372	0.26862	0.1727	0.22571	0.16904	0.21795	0.3234	0.29375	0.19837	0.38393	0.32984	0.46529	0.32735	0.2574	0.25464	0.16732	0.16451	0.12095	0.25525	0.14687	0.023248	0.018632	0.028796	0.023014	0.018011	0.010957	0.0067373	0.0050231	0.0048986	0.46529	0.16783	0.066036	-0.10179	0.048297	0.19377	0.25814	0.34044	0.43467	0.5036	0.50048	0.16167	0.49603	0.47522	0.51301	0.0015623	0.055213	0.070243	0.05086	0.069955	0.03238	0.015154	0.0095855	0.051664	0.092911	0.023252	0.095574	0.18447	0.15629	0.22019	0.15731	0.11716	0.025878	0.013416	0.036998	0.0058493	0.011075	0.0043636	0.0014139	0.0044793	0.00035359	0.0014814	0.00080416	0.0013855	0.00030809	0.00011015	8.8037e-05	0.22783	0.25696	0.20423	0.23421	0.091049	0.018747	-0.12465	-0.080186	-0.13038	-0.13158	0.061828	-0.011918	0.022786	-0.016959	-0.10706	0.068512	0.12101	0.13817	0.13972	0.12082	0.084704	-0.13603	-0.14129	0.094962	-0.062873	0.11203	0.083772	-0.13805	0.14138	-0.13925	0.076626	-0.07261	-0.12764	0.067737	-0.13665	-0.10543	0.33257	0.16967	0.40607	0.28559	0.051987	-0.020366	0.1095	0.027804	1.6212	691
0.010012	0.19242	0.34401	0.24371	0.29815	0.31979	0.25202	0.4612	0.37778	0.28693	0.28887	0.32874	0.36139	0.32513	0.28819	0.32162	0.31476	0.35576	0.32796	0.26195	0.17735	0.12502	0.33578	0.1529	0.029079	0.043884	0.03007	0.034771	0.025851	0.029434	0.036679	0.038683	0.037499	0.4612	0.19594	0.095254	-0.10068	0.067071	0.21187	0.24774	0.28784	0.32831	0.35634	0.50064	0.13983	0.74512	0.73674	0.56668	0.053575	0.098864	0.050297	0.064218	0.048264	0.057662	0.106	0.065103	0.062956	0.1038	0.10818	0.14028	0.14991	0.1134	0.14663	0.14807	0.081341	0.066001	0.047304	0.046736	0.036906	0.030917	0.011697	0.004688	0.0037679	0.0066215	0.006474	0.0018086	0.00061744	0.00184	0.00044609	0.0018837	0.18526	0.21889	0.21912	0.21172	-0.040995	0.012986	0.04868	0.062318	0.05302	0.1414	0.11695	0.12506	0.10614	0.13438	0.14127	0.14141	0.13961	0.14032	0.13566	0.14123	0.088082	0.038387	0.023722	0.074936	0.092742	0.1375	0.12695	-0.12155	0.091927	0.13865	-0.11058	0.015555	-0.12229	-0.12406	0.14054	-0.1411	0.27026	0.00079469	0.27814	0.17247	0.051255	-0.049117	0.036237	-0.005796	1.9111	559
0.0089092	0.17062	0.30474	0.24325	0.28654	0.32413	0.25928	0.48405	0.36628	0.18318	0.29173	0.25694	0.32444	0.3398	0.28071	0.34851	0.34967	0.22056	0.19822	0.2028	0.13775	0.11921	0.20298	0.03701	0.025421	0.045211	0.031612	0.028508	0.025535	0.029996	0.036385	0.038479	0.037172	0.48405	0.26585	0.12446	-0.14139	0.056292	0.2977	0.3732	0.46403	0.56272	0.63773	0.42124	0.29177	0.89927	0.83442	0.79472	0.025005	0.074226	0.064144	0.023184	0.073068	0.12278	0.22907	0.17659	0.046591	0.1083	0.09422	0.15343	0.082769	0.12429	0.15829	0.1614	0.10779	0.070898	0.095875	0.065249	0.056577	0.0073791	0.0017075	0.0019976	0.0025755	0.0052596	0.0048118	0.0026846	0.0042877	0.0006599	0.0011372	0.0005025	0.19793	0.25843	0.2163	0.23377	0.071431	0.084639	0.13099	0.14111	0.099607	0.13886	0.13974	0.11695	0.12998	0.067931	0.066982	0.14063	0.088261	0.11943	0.1265	0.11784	0.10135	0.13579	0.14099	0.13854	0.13605	-0.13807	-0.077945	-0.0065728	0.016183	-0.043484	-0.10851	0.094947	-0.112	0.094783	0.039727	-0.054083	0.27422	0.040824	0.354	0.20113	0.039799	-0.041629	0.077441	-0.0030777	1.8866	592
